,train_acc,train_loss,val_acc,val_loss
0,1.0,0.6249955892562866,0.9815000295639038,0.7794272899627686
1,0.96875,0.6693952679634094,0.9810000061988831,0.6298784613609314
2,1.0,0.28962913155555725,0.9810000061988831,0.5627174973487854
3,1.0,0.23423120379447937,0.9779999852180481,0.5067297220230103
4,1.0,0.28547024726867676,0.9785000085830688,0.46914196014404297
5,1.0,0.2513834834098816,0.9800000190734863,0.4326231777667999
6,1.0,0.22282525897026062,0.9789999723434448,0.4046176075935364
7,1.0,0.17968867719173431,0.9800000190734863,0.37858396768569946
8,1.0,0.16669493913650513,0.9819999933242798,0.3537800908088684
9,1.0,0.1828828901052475,0.9810000061988831,0.33451226353645325
10,1.0,0.13275277614593506,0.9829999804496765,0.31579840183258057
11,1.0,0.10778476297855377,0.9819999933242798,0.295474112033844
12,1.0,0.07989592850208282,0.9825000166893005,0.28231513500213623
13,1.0,0.13571171462535858,0.984000027179718,0.2671705186367035
14,1.0,0.06478830426931381,0.984499990940094,0.25329768657684326
