,train_acc,train_loss,val_acc,val_loss
0,0.875,0.9606531858444214,0.9599000215530396,0.756142258644104
1,0.9375,0.7504475116729736,0.9761000275611877,0.5727460980415344
2,0.96875,0.46035832166671753,0.9781000018119812,0.47110116481781006
3,1.0,0.3547911047935486,0.9799000024795532,0.40981337428092957
4,1.0,0.22108827531337738,0.9811000227928162,0.3637779653072357
5,1.0,0.2862704396247864,0.9789000153541565,0.3303901255130768
6,1.0,0.16647601127624512,0.9797999858856201,0.300470769405365
7,1.0,0.1566169559955597,0.9818999767303467,0.276349812746048
8,1.0,0.1572520136833191,0.9811999797821045,0.25683507323265076
9,1.0,0.13258321583271027,0.9815000295639038,0.24102641642093658
10,0.96875,0.223716139793396,0.9805999994277954,0.23252134025096893
11,1.0,0.14268642663955688,0.9811000227928162,0.22267965972423553
12,1.0,0.08382821083068848,0.9814000129699707,0.20980170369148254
13,1.0,0.10932853817939758,0.9828000068664551,0.19891075789928436
14,1.0,0.09770147502422333,0.9825999736785889,0.190313920378685
